,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
540,-0.125,-1.0,0.4375,0.299133,0.24572800000000003,-0.526062,-0.757263,-0.7934060000000001,-0.05746709999999999,1.23843,0.059082,-0.713379,0.705566,Enter
544,-0.4375,-1.4375,0.125,0.29895,0.246033,-0.526062,-0.757202,-0.793469,-0.05809299999999999,1.23872,0.06933589999999999,-0.7148439999999999,0.706543,Enter
548,-2.125,-1.25,-0.1875,0.299011,0.24645999999999998,-0.526001,-0.75708,-0.79413,-0.05865309999999999,1.23902,0.06689450000000001,-0.710449,0.706543,Enter
552,-4.25,-1.6875,-0.125,0.299255,0.246948,-0.52594,-0.756897,-0.795205,-0.05908240000000001,1.2394,0.06054690000000001,-0.715332,0.72168,Enter
556,-7.4375,-2.8125,0.3125,0.30004899999999995,0.247925,-0.525818,-0.7563479999999999,-0.797866,-0.0595278,1.24014,0.053710900000000006,-0.737793,0.718262,Enter
560,-9.25,-3.0,0.5625,0.30090300000000003,0.249023,-0.525696,-0.755737,-0.8007989999999999,-0.060061500000000004,1.24102,0.0634766,-0.719727,0.716309,Enter
564,-13.0,-1.9375,1.125,0.30188000000000004,0.250183,-0.525452,-0.755127,-0.804016,-0.06063060000000001,1.24168,0.078125,-0.6831050000000001,0.734863,Enter
568,-14.9375,-2.0625,1.875,0.30365,0.251587,-0.525269,-0.754089,-0.80896,-0.060479399999999996,1.2427700000000002,0.052246100000000004,-0.734375,0.718262,Enter
572,-8.75,-2.25,0.9375,0.304749,0.252747,-0.5250239999999999,-0.753418,-0.812397,-0.060884400000000005,1.24346,0.06933589999999999,-0.775879,0.7128909999999999,Enter
576,-1.5625,0.6875,1.0625,0.305115,0.25293000000000004,-0.5250239999999999,-0.753235,-0.813292,-0.060682799999999995,1.24367,0.0776367,-0.7700199999999999,0.710449,Enter
580,-0.625,0.9375,3.625,0.305603,0.252625,-0.525452,-0.752869,-0.813782,-0.0592616,1.24433,0.0483398,-0.7539060000000001,0.700195,Enter
584,-0.4375,-1.6875,3.8125,0.305908,0.252625,-0.526062,-0.752258,-0.814325,-0.05825740000000001,1.24569,0.0390625,-0.741211,0.677246,Enter
588,-1.25,-2.8125,4.4375,0.306213,0.25293000000000004,-0.526733,-0.751587,-0.8153090000000001,-0.0576436,1.24753,0.0532227,-0.7460939999999999,0.6782229999999999,Enter
592,2.375,-0.4375,4.375,0.305969,0.25256300000000004,-0.527405,-0.751343,-0.814435,-0.056814800000000006,1.24865,0.0644531,-0.731445,0.694824,Enter
596,6.125,2.125,1.1875,0.305115,0.251587,-0.52771,-0.7517699999999999,-0.811651,-0.0562765,1.24829,0.0649414,-0.6938479999999999,0.6914060000000001,Enter
600,4.5,3.125,-2.1875,0.304321,0.250977,-0.527405,-0.752502,-0.809437,-0.0567504,1.24695,0.0874023,-0.694824,0.689941,Enter
604,4.6875,2.25,-1.25,0.303711,0.250671,-0.527161,-0.753052,-0.807966,-0.057359600000000004,1.2460799999999999,0.09375,-0.776367,0.7299800000000001,Enter
608,11.875,2.1875,1.125,0.30249000000000004,0.24939,-0.5276489999999999,-0.7536010000000001,-0.804157,-0.0566937,1.2458200000000001,0.0639648,-0.727051,0.6762699999999999,Enter
612,10.9375,-2.125,2.4375,0.302124,0.248108,-0.528809,-0.7533569999999999,-0.801892,-0.054322800000000004,1.2471,-0.040039099999999994,-0.766113,0.658691,Enter
616,-4.8125,2.9375,9.875,0.302979,0.24774200000000002,-0.529663,-0.752563,-0.802962,-0.051953,1.24868,0.0883789,-0.713379,0.7246090000000001,Enter
620,-7.5,3.3125,8.1875,0.305237,0.246765,-0.530579,-0.751282,-0.805659,-0.046893199999999996,1.24978,-0.04199219999999999,-0.717773,0.6889649999999999,Enter
624,-10.125,1.9375,-0.0625,0.306702,0.247437,-0.530029,-0.750854,-0.809082,-0.0464726,1.24926,0.0512695,-0.7441409999999999,0.716309,Enter
628,4.625,3.0,-1.4375,0.305847,0.247009,-0.5297850000000001,-0.751587,-0.807045,-0.0472489,1.2482799999999998,0.09082029999999999,-0.694824,0.687988,Enter
632,5.125,2.75,-2.4375,0.304871,0.246094,-0.529602,-0.75238,-0.804114,-0.0474098,1.2469,0.0576172,-0.6816409999999999,0.709961,Enter
636,-0.375,-0.1875,-3.625,0.30438200000000004,0.246521,-0.529053,-0.752808,-0.8037850000000001,-0.049116900000000005,1.2460799999999999,0.08007810000000001,-0.715332,0.7143550000000001,Enter
640,-0.75,-2.4375,0.0,0.304138,0.247009,-0.529053,-0.752747,-0.803996,-0.050081400000000005,1.24658,0.0639648,-0.730957,0.704102,Enter
644,0.375,-1.0625,0.75,0.30426,0.246948,-0.529297,-0.752502,-0.8041229999999999,-0.0495906,1.24705,0.0292969,-0.742676,0.700195,Enter
648,1.375,-0.3125,0.5,0.304199,0.24664299999999997,-0.529541,-0.752502,-0.8036479999999999,-0.0490467,1.2473,0.0332031,-0.736816,0.711426,Enter
